,number_single,number_female,number_union,mean_attractiveness,corr_results,Model Params,Run
1448,20,50,80,0.7150000000000001,-0.17562528751247594,"(100, 'mixed', 5, 1, 10, 1)",28
1449,18,50,82,0.714,-0.18657363590651704,"(100, 'mixed', 5, 1, 10, 1)",28
1450,14,50,86,0.713,-0.2024599059615117,"(100, 'mixed', 5, 1, 10, 1)",28
1451,14,50,86,0.713,-0.2024599059615117,"(100, 'mixed', 5, 1, 10, 1)",28
1452,12,50,88,0.714,-0.20280461296937793,"(100, 'mixed', 5, 1, 10, 1)",28
1453,12,50,88,0.714,-0.20280461296937793,"(100, 'mixed', 5, 1, 10, 1)",28
1454,10,50,90,0.714,-0.20301130658835,"(100, 'mixed', 5, 1, 10, 1)",28
1455,10,50,90,0.714,-0.20301130658835,"(100, 'mixed', 5, 1, 10, 1)",28
1456,100,50,0,,,"(100, 'mixed', 5, 1, 10, 1)",29
1457,98,50,2,0.697,,"(100, 'mixed', 5, 1, 10, 1)",29
1458,92,50,8,0.746,0.7227860252006209,"(100, 'mixed', 5, 1, 10, 1)",29
1459,90,50,10,0.733,0.7453165149865694,"(100, 'mixed', 5, 1, 10, 1)",29
1460,90,50,10,0.733,0.7453165149865694,"(100, 'mixed', 5, 1, 10, 1)",29
1461,88,50,12,0.728,0.7031854166647803,"(100, 'mixed', 5, 1, 10, 1)",29
1462,82,50,18,0.7230000000000001,-0.058243190753153366,"(100, 'mixed', 5, 1, 10, 1)",29
1463,80,50,20,0.729,0.013607238985167065,"(100, 'mixed', 5, 1, 10, 1)",29
1464,78,50,22,0.732,0.040266516667422717,"(100, 'mixed', 5, 1, 10, 1)",29
1465,76,50,24,0.732,0.0216846508208352,"(100, 'mixed', 5, 1, 10, 1)",29
1466,72,50,28,0.733,-0.006506861705034075,"(100, 'mixed', 5, 1, 10, 1)",29
1467,70,50,30,0.733,-0.1634270743021556,"(100, 'mixed', 5, 1, 10, 1)",29
1468,66,50,34,0.728,-0.1605074518503349,"(100, 'mixed', 5, 1, 10, 1)",29
1469,64,50,36,0.724,-0.1257818481838757,"(100, 'mixed', 5, 1, 10, 1)",29
1470,64,50,36,0.724,-0.1257818481838757,"(100, 'mixed', 5, 1, 10, 1)",29
1471,64,50,36,0.724,-0.1257818481838757,"(100, 'mixed', 5, 1, 10, 1)",29
1472,62,50,38,0.724,-0.13472335620077316,"(100, 'mixed', 5, 1, 10, 1)",29
1473,62,50,38,0.724,-0.13472335620077316,"(100, 'mixed', 5, 1, 10, 1)",29
1474,58,50,42,0.7230000000000001,-0.2105259034690406,"(100, 'mixed', 5, 1, 10, 1)",29
1475,54,50,46,0.726,-0.17189981966111587,"(100, 'mixed', 5, 1, 10, 1)",29
1476,50,50,50,0.7230000000000001,-0.14508319383433055,"(100, 'mixed', 5, 1, 10, 1)",29
1477,50,50,50,0.7230000000000001,-0.14508319383433055,"(100, 'mixed', 5, 1, 10, 1)",29
1478,44,50,56,0.716,-0.09651620485274234,"(100, 'mixed', 5, 1, 10, 1)",29
1479,44,50,56,0.716,-0.09651620485274234,"(100, 'mixed', 5, 1, 10, 1)",29
1480,42,50,58,0.7150000000000001,-0.09952221709444155,"(100, 'mixed', 5, 1, 10, 1)",29
1481,42,50,58,0.7150000000000001,-0.09952221709444155,"(100, 'mixed', 5, 1, 10, 1)",29
1482,38,50,62,0.714,-0.16708101900807265,"(100, 'mixed', 5, 1, 10, 1)",29
1483,38,50,62,0.714,-0.16708101900807265,"(100, 'mixed', 5, 1, 10, 1)",29
1484,34,50,66,0.7070000000000001,0.02290383420519586,"(100, 'mixed', 5, 1, 10, 1)",29
1485,32,50,68,0.709,-0.03746710292854729,"(100, 'mixed', 5, 1, 10, 1)",29
1486,32,50,68,0.709,-0.03746710292854729,"(100, 'mixed', 5, 1, 10, 1)",29
1487,28,50,72,0.713,1.814206286845453e-05,"(100, 'mixed', 5, 1, 10, 1)",29
1488,28,50,72,0.713,1.814206286845453e-05,"(100, 'mixed', 5, 1, 10, 1)",29
1489,26,50,74,0.714,0.014114351679154776,"(100, 'mixed', 5, 1, 10, 1)",29
1490,26,50,74,0.714,0.014114351679154776,"(100, 'mixed', 5, 1, 10, 1)",29
1491,24,50,76,0.712,-0.01747093347591849,"(100, 'mixed', 5, 1, 10, 1)",29
1492,24,50,76,0.712,-0.01747093347591849,"(100, 'mixed', 5, 1, 10, 1)",29
1493,24,50,76,0.712,-0.01747093347591849,"(100, 'mixed', 5, 1, 10, 1)",29
1494,24,50,76,0.712,-0.01747093347591849,"(100, 'mixed', 5, 1, 10, 1)",29
1495,24,50,76,0.712,-0.01747093347591849,"(100, 'mixed', 5, 1, 10, 1)",29
1496,22,50,78,0.709,0.015301546734316997,"(100, 'mixed', 5, 1, 10, 1)",29
1497,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1498,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1499,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1500,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1501,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1502,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1503,18,50,82,0.71,0.02490767143887085,"(100, 'mixed', 5, 1, 10, 1)",29
1504,16,50,84,0.7110000000000001,0.040411048619956806,"(100, 'mixed', 5, 1, 10, 1)",29
1505,12,50,88,0.709,0.02817482024047312,"(100, 'mixed', 5, 1, 10, 1)",29
1506,12,50,88,0.709,0.02817482024047312,"(100, 'mixed', 5, 1, 10, 1)",29
1507,10,50,90,0.71,0.037482161539059734,"(100, 'mixed', 5, 1, 10, 1)",29
1508,100,50,0,,,"(100, 'mixed', 5, 1, 10, 1)",30
1509,94,50,6,0.7969999999999999,0.9978995471948838,"(100, 'mixed', 5, 1, 10, 1)",30
1510,90,50,10,0.792,0.9637970198352892,"(100, 'mixed', 5, 1, 10, 1)",30
1511,88,50,12,0.7809999999999999,0.9140823595498992,"(100, 'mixed', 5, 1, 10, 1)",30
1512,86,50,14,0.765,0.6081666580738933,"(100, 'mixed', 5, 1, 10, 1)",30
1513,84,50,16,0.775,0.688151476342475,"(100, 'mixed', 5, 1, 10, 1)",30
1514,80,50,20,0.759,0.39009692406172863,"(100, 'mixed', 5, 1, 10, 1)",30
1515,74,50,26,0.747,0.4295688682601946,"(100, 'mixed', 5, 1, 10, 1)",30
1516,64,50,36,0.731,0.10301826736953759,"(100, 'mixed', 5, 1, 10, 1)",30
1517,64,50,36,0.731,0.10301826736953759,"(100, 'mixed', 5, 1, 10, 1)",30
1518,60,50,40,0.729,0.10142081906730849,"(100, 'mixed', 5, 1, 10, 1)",30
1519,60,50,40,0.729,0.10142081906730849,"(100, 'mixed', 5, 1, 10, 1)",30
1520,58,50,42,0.729,0.042744859878301435,"(100, 'mixed', 5, 1, 10, 1)",30
1521,56,50,44,0.728,-0.0093297583454501,"(100, 'mixed', 5, 1, 10, 1)",30
1522,56,50,44,0.728,-0.0093297583454501,"(100, 'mixed', 5, 1, 10, 1)",30
1523,54,50,46,0.728,-0.009341386664033247,"(100, 'mixed', 5, 1, 10, 1)",30
1524,50,50,50,0.726,0.009912986866114075,"(100, 'mixed', 5, 1, 10, 1)",30
1525,46,50,54,0.7230000000000001,0.022768500238756675,"(100, 'mixed', 5, 1, 10, 1)",30
1526,40,50,60,0.721,0.04609621491973092,"(100, 'mixed', 5, 1, 10, 1)",30
1527,40,50,60,0.721,0.04609621491973092,"(100, 'mixed', 5, 1, 10, 1)",30
1528,38,50,62,0.722,-0.023822947764281514,"(100, 'mixed', 5, 1, 10, 1)",30
1529,36,50,64,0.72,0.005932305730029113,"(100, 'mixed', 5, 1, 10, 1)",30
1530,34,50,66,0.722,0.01411096097799681,"(100, 'mixed', 5, 1, 10, 1)",30
1531,32,50,68,0.72,0.025593791590584794,"(100, 'mixed', 5, 1, 10, 1)",30
1532,32,50,68,0.72,0.025593791590584794,"(100, 'mixed', 5, 1, 10, 1)",30
1533,30,50,70,0.72,0.004627789472514381,"(100, 'mixed', 5, 1, 10, 1)",30
1534,28,50,72,0.72,-0.020469989693739653,"(100, 'mixed', 5, 1, 10, 1)",30
1535,28,50,72,0.72,-0.020469989693739653,"(100, 'mixed', 5, 1, 10, 1)",30
1536,28,50,72,0.72,-0.020469989693739653,"(100, 'mixed', 5, 1, 10, 1)",30
1537,28,50,72,0.72,-0.020469989693739653,"(100, 'mixed', 5, 1, 10, 1)",30
1538,26,50,74,0.718,-0.014354523319816912,"(100, 'mixed', 5, 1, 10, 1)",30
1539,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1540,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1541,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1542,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1543,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1544,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1545,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1546,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1547,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1548,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1549,22,50,78,0.718,-0.005790033977516356,"(100, 'mixed', 5, 1, 10, 1)",30
1550,20,50,80,0.717,-0.05111859815403389,"(100, 'mixed', 5, 1, 10, 1)",30
1551,16,50,84,0.72,-0.02906877114775757,"(100, 'mixed', 5, 1, 10, 1)",30
1552,16,50,84,0.72,-0.02906877114775757,"(100, 'mixed', 5, 1, 10, 1)",30
1553,16,50,84,0.72,-0.02906877114775757,"(100, 'mixed', 5, 1, 10, 1)",30
1554,12,50,88,0.717,-0.032432764211394814,"(100, 'mixed', 5, 1, 10, 1)",30
1555,12,50,88,0.717,-0.032432764211394814,"(100, 'mixed', 5, 1, 10, 1)",30
1556,12,50,88,0.717,-0.032432764211394814,"(100, 'mixed', 5, 1, 10, 1)",30
1557,12,50,88,0.717,-0.032432764211394814,"(100, 'mixed', 5, 1, 10, 1)",30
1558,10,50,90,0.7150000000000001,-0.00027753476307324626,"(100, 'mixed', 5, 1, 10, 1)",30
1559,8,50,92,0.7150000000000001,-0.01745981983835881,"(100, 'mixed', 5, 1, 10, 1)",30
1560,100,50,0,,,"(100, 'mixed', 10, 1, 5, 1)",31
1561,96,50,4,0.788,-1.0,"(100, 'mixed', 10, 1, 5, 1)",31
1562,92,50,8,0.769,0.4833486664490617,"(100, 'mixed', 10, 1, 5, 1)",31
1563,88,50,12,0.75,0.044365660262000776,"(100, 'mixed', 10, 1, 5, 1)",31
1564,86,50,14,0.749,0.030335858750385483,"(100, 'mixed', 10, 1, 5, 1)",31
1565,82,50,18,0.741,0.10932875650370062,"(100, 'mixed', 10, 1, 5, 1)",31
1566,72,50,28,0.75,-0.04868518897474381,"(100, 'mixed', 10, 1, 5, 1)",31
1567,66,50,34,0.742,-0.23380897872759898,"(100, 'mixed', 10, 1, 5, 1)",31
1568,64,50,36,0.744,-0.21196907830407266,"(100, 'mixed', 10, 1, 5, 1)",31
1569,64,50,36,0.744,-0.21196907830407266,"(100, 'mixed', 10, 1, 5, 1)",31
1570,62,50,38,0.746,-0.19707930840205273,"(100, 'mixed', 10, 1, 5, 1)",31
1571,60,50,40,0.744,-0.1600717757680399,"(100, 'mixed', 10, 1, 5, 1)",31
1572,58,50,42,0.744,-0.20213154767627484,"(100, 'mixed', 10, 1, 5, 1)",31
1573,54,50,46,0.739,-0.23299473893206551,"(100, 'mixed', 10, 1, 5, 1)",31
1574,54,50,46,0.739,-0.23299473893206551,"(100, 'mixed', 10, 1, 5, 1)",31
1575,50,50,50,0.736,-0.2272216044417796,"(100, 'mixed', 10, 1, 5, 1)",31
1576,50,50,50,0.736,-0.2272216044417796,"(100, 'mixed', 10, 1, 5, 1)",31
1577,48,50,52,0.735,-0.22532759994719376,"(100, 'mixed', 10, 1, 5, 1)",31
1578,48,50,52,0.735,-0.22532759994719376,"(100, 'mixed', 10, 1, 5, 1)",31
1579,46,50,54,0.737,-0.19916967890017076,"(100, 'mixed', 10, 1, 5, 1)",31
1580,42,50,58,0.735,-0.15511522947825573,"(100, 'mixed', 10, 1, 5, 1)",31
1581,40,50,60,0.736,-0.3192158793352981,"(100, 'mixed', 10, 1, 5, 1)",31
1582,40,50,60,0.736,-0.3192158793352981,"(100, 'mixed', 10, 1, 5, 1)",31
1583,38,50,62,0.736,-0.32977630714769335,"(100, 'mixed', 10, 1, 5, 1)",31
1584,32,50,68,0.735,-0.3559232625948914,"(100, 'mixed', 10, 1, 5, 1)",31
1585,30,50,70,0.734,-0.3725131617960995,"(100, 'mixed', 10, 1, 5, 1)",31
1586,30,50,70,0.734,-0.3725131617960995,"(100, 'mixed', 10, 1, 5, 1)",31
1587,30,50,70,0.734,-0.3725131617960995,"(100, 'mixed', 10, 1, 5, 1)",31
1588,30,50,70,0.734,-0.3725131617960995,"(100, 'mixed', 10, 1, 5, 1)",31
1589,30,50,70,0.734,-0.3725131617960995,"(100, 'mixed', 10, 1, 5, 1)",31
1590,28,50,72,0.733,-0.3890228445988566,"(100, 'mixed', 10, 1, 5, 1)",31
1591,26,50,74,0.729,-0.30852276963850817,"(100, 'mixed', 10, 1, 5, 1)",31
1592,24,50,76,0.728,-0.27963142922674694,"(100, 'mixed', 10, 1, 5, 1)",31
1593,24,50,76,0.728,-0.27963142922674694,"(100, 'mixed', 10, 1, 5, 1)",31
1594,24,50,76,0.728,-0.27963142922674694,"(100, 'mixed', 10, 1, 5, 1)",31
1595,24,50,76,0.728,-0.27963142922674694,"(100, 'mixed', 10, 1, 5, 1)",31
1596,24,50,76,0.728,-0.27963142922674694,"(100, 'mixed', 10, 1, 5, 1)",31
1597,22,50,78,0.724,-0.25772626976042523,"(100, 'mixed', 10, 1, 5, 1)",31
1598,22,50,78,0.724,-0.25772626976042523,"(100, 'mixed', 10, 1, 5, 1)",31
1599,22,50,78,0.724,-0.25772626976042523,"(100, 'mixed', 10, 1, 5, 1)",31
1600,20,50,80,0.7230000000000001,-0.25011104240239246,"(100, 'mixed', 10, 1, 5, 1)",31
1601,18,50,82,0.722,-0.24426913230990793,"(100, 'mixed', 10, 1, 5, 1)",31
1602,16,50,84,0.72,-0.24172952000191128,"(100, 'mixed', 10, 1, 5, 1)",31
1603,16,50,84,0.72,-0.24172952000191128,"(100, 'mixed', 10, 1, 5, 1)",31
1604,14,50,86,0.7190000000000001,-0.2347353018186844,"(100, 'mixed', 10, 1, 5, 1)",31
1605,14,50,86,0.7190000000000001,-0.2347353018186844,"(100, 'mixed', 10, 1, 5, 1)",31
1606,12,50,88,0.72,-0.22236449369028907,"(100, 'mixed', 10, 1, 5, 1)",31
1607,10,50,90,0.7190000000000001,-0.22094757267398135,"(100, 'mixed', 10, 1, 5, 1)",31
1608,10,50,90,0.7190000000000001,-0.22094757267398135,"(100, 'mixed', 10, 1, 5, 1)",31
1609,10,50,90,0.7190000000000001,-0.22094757267398135,"(100, 'mixed', 10, 1, 5, 1)",31
1610,8,50,92,0.7190000000000001,-0.2207451690269761,"(100, 'mixed', 10, 1, 5, 1)",31
1611,8,50,92,0.7190000000000001,-0.2207451690269761,"(100, 'mixed', 10, 1, 5, 1)",31
1612,100,50,0,,,"(100, 'mixed', 10, 1, 5, 1)",32
1613,96,50,4,0.788,1.0,"(100, 'mixed', 10, 1, 5, 1)",32
1614,92,50,8,0.771,-0.38558223458225965,"(100, 'mixed', 10, 1, 5, 1)",32
1615,90,50,10,0.772,-0.423087563568479,"(100, 'mixed', 10, 1, 5, 1)",32
1616,86,50,14,0.747,-0.19979176702441817,"(100, 'mixed', 10, 1, 5, 1)",32
1617,86,50,14,0.747,-0.19979176702441817,"(100, 'mixed', 10, 1, 5, 1)",32
1618,84,50,16,0.755,-0.12376878079322132,"(100, 'mixed', 10, 1, 5, 1)",32
1619,80,50,20,0.7230000000000001,0.39415987107453243,"(100, 'mixed', 10, 1, 5, 1)",32
1620,76,50,24,0.72,0.3542598373592089,"(100, 'mixed', 10, 1, 5, 1)",32
1621,72,50,28,0.72,0.20789174776088065,"(100, 'mixed', 10, 1, 5, 1)",32
1622,72,50,28,0.72,0.20789174776088065,"(100, 'mixed', 10, 1, 5, 1)",32
1623,68,50,32,0.7150000000000001,0.0224565404763104,"(100, 'mixed', 10, 1, 5, 1)",32
1624,66,50,34,0.717,0.001031284437091617,"(100, 'mixed', 10, 1, 5, 1)",32
1625,66,50,34,0.717,0.001031284437091617,"(100, 'mixed', 10, 1, 5, 1)",32
1626,64,50,36,0.717,0.0009056788011157066,"(100, 'mixed', 10, 1, 5, 1)",32
1627,62,50,38,0.716,-0.002293116848105957,"(100, 'mixed', 10, 1, 5, 1)",32
1628,56,50,44,0.7150000000000001,-0.0925699105859939,"(100, 'mixed', 10, 1, 5, 1)",32
1629,56,50,44,0.7150000000000001,-0.0925699105859939,"(100, 'mixed', 10, 1, 5, 1)",32
1630,54,50,46,0.722,0.030558727554456627,"(100, 'mixed', 10, 1, 5, 1)",32
1631,54,50,46,0.722,0.030558727554456627,"(100, 'mixed', 10, 1, 5, 1)",32
1632,50,50,50,0.721,-0.026525947465031702,"(100, 'mixed', 10, 1, 5, 1)",32
1633,50,50,50,0.721,-0.026525947465031702,"(100, 'mixed', 10, 1, 5, 1)",32
1634,50,50,50,0.721,-0.026525947465031702,"(100, 'mixed', 10, 1, 5, 1)",32
1635,46,50,54,0.7230000000000001,-0.04203016914254169,"(100, 'mixed', 10, 1, 5, 1)",32
1636,42,50,58,0.721,-0.04900989069651526,"(100, 'mixed', 10, 1, 5, 1)",32
1637,42,50,58,0.721,-0.04900989069651526,"(100, 'mixed', 10, 1, 5, 1)",32
1638,42,50,58,0.721,-0.04900989069651526,"(100, 'mixed', 10, 1, 5, 1)",32
1639,40,50,60,0.717,-0.01968163513602475,"(100, 'mixed', 10, 1, 5, 1)",32
1640,40,50,60,0.717,-0.01968163513602475,"(100, 'mixed', 10, 1, 5, 1)",32
1641,40,50,60,0.717,-0.01968163513602475,"(100, 'mixed', 10, 1, 5, 1)",32
1642,36,50,64,0.717,-0.033632346440382516,"(100, 'mixed', 10, 1, 5, 1)",32
1643,34,50,66,0.718,-0.05492761419441936,"(100, 'mixed', 10, 1, 5, 1)",32
1644,28,50,72,0.717,0.014671559801595822,"(100, 'mixed', 10, 1, 5, 1)",32
1645,26,50,74,0.7150000000000001,0.013212049674092128,"(100, 'mixed', 10, 1, 5, 1)",32
1646,26,50,74,0.7150000000000001,0.013212049674092128,"(100, 'mixed', 10, 1, 5, 1)",32
1647,24,50,76,0.714,-0.025500698342227887,"(100, 'mixed', 10, 1, 5, 1)",32
1648,24,50,76,0.714,-0.025500698342227887,"(100, 'mixed', 10, 1, 5, 1)",32
1649,20,50,80,0.714,-0.05306952745765117,"(100, 'mixed', 10, 1, 5, 1)",32
1650,20,50,80,0.714,-0.05306952745765117,"(100, 'mixed', 10, 1, 5, 1)",32
1651,18,50,82,0.71,0.03271918620701537,"(100, 'mixed', 10, 1, 5, 1)",32
1652,18,50,82,0.71,0.03271918620701537,"(100, 'mixed', 10, 1, 5, 1)",32
1653,18,50,82,0.71,0.03271918620701537,"(100, 'mixed', 10, 1, 5, 1)",32
1654,16,50,84,0.712,0.051901342132672654,"(100, 'mixed', 10, 1, 5, 1)",32
1655,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1656,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1657,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1658,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1659,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1660,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1661,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1662,14,50,86,0.709,0.019640722007106613,"(100, 'mixed', 10, 1, 5, 1)",32
1663,12,50,88,0.708,0.024406135520585005,"(100, 'mixed', 10, 1, 5, 1)",32
1664,100,50,0,,,"(100, 'mixed', 10, 1, 5, 1)",33
1665,98,50,2,0.653,,"(100, 'mixed', 10, 1, 5, 1)",33
1666,94,50,6,0.6849999999999999,-0.9986819186519418,"(100, 'mixed', 10, 1, 5, 1)",33
1667,92,50,8,0.696,-0.7144142065075321,"(100, 'mixed', 10, 1, 5, 1)",33
1668,90,50,10,0.701,-0.5258459424533304,"(100, 'mixed', 10, 1, 5, 1)",33
1669,90,50,10,0.701,-0.5258459424533304,"(100, 'mixed', 10, 1, 5, 1)",33
1670,82,50,18,0.696,0.16851475548178887,"(100, 'mixed', 10, 1, 5, 1)",33
1671,82,50,18,0.696,0.16851475548178887,"(100, 'mixed', 10, 1, 5, 1)",33
1672,78,50,22,0.704,0.2896709831734263,"(100, 'mixed', 10, 1, 5, 1)",33
1673,76,50,24,0.7070000000000001,0.3041612358901532,"(100, 'mixed', 10, 1, 5, 1)",33
1674,74,50,26,0.7070000000000001,0.1955914981240199,"(100, 'mixed', 10, 1, 5, 1)",33
1675,70,50,30,0.709,0.2709867744755037,"(100, 'mixed', 10, 1, 5, 1)",33
1676,68,50,32,0.71,0.1766822563769651,"(100, 'mixed', 10, 1, 5, 1)",33
1677,68,50,32,0.71,0.1766822563769651,"(100, 'mixed', 10, 1, 5, 1)",33
1678,66,50,34,0.714,0.2437820872915347,"(100, 'mixed', 10, 1, 5, 1)",33
1679,58,50,42,0.72,0.036501687257829506,"(100, 'mixed', 10, 1, 5, 1)",33
1680,56,50,44,0.721,0.03768296205851588,"(100, 'mixed', 10, 1, 5, 1)",33
1681,52,50,48,0.718,0.056949313921621794,"(100, 'mixed', 10, 1, 5, 1)",33
1682,50,50,50,0.7150000000000001,0.0698214866739995,"(100, 'mixed', 10, 1, 5, 1)",33
1683,48,50,52,0.718,0.08166474213196288,"(100, 'mixed', 10, 1, 5, 1)",33
1684,44,50,56,0.714,0.10757425304891285,"(100, 'mixed', 10, 1, 5, 1)",33
1685,42,50,58,0.716,0.11359417294090635,"(100, 'mixed', 10, 1, 5, 1)",33
1686,40,50,60,0.714,0.13302932108135293,"(100, 'mixed', 10, 1, 5, 1)",33
1687,40,50,60,0.714,0.13302932108135293,"(100, 'mixed', 10, 1, 5, 1)",33
1688,38,50,62,0.7150000000000001,0.14005504973322613,"(100, 'mixed', 10, 1, 5, 1)",33
1689,36,50,64,0.71,0.26931170929943077,"(100, 'mixed', 10, 1, 5, 1)",33
1690,34,50,66,0.71,0.26882178628378517,"(100, 'mixed', 10, 1, 5, 1)",33
1691,34,50,66,0.71,0.26882178628378517,"(100, 'mixed', 10, 1, 5, 1)",33
1692,32,50,68,0.71,0.26563650626455787,"(100, 'mixed', 10, 1, 5, 1)",33
1693,32,50,68,0.71,0.26563650626455787,"(100, 'mixed', 10, 1, 5, 1)",33
1694,30,50,70,0.7110000000000001,0.2616506957622461,"(100, 'mixed', 10, 1, 5, 1)",33
1695,30,50,70,0.7110000000000001,0.2616506957622461,"(100, 'mixed', 10, 1, 5, 1)",33
1696,28,50,72,0.712,0.2643995554330153,"(100, 'mixed', 10, 1, 5, 1)",33
1697,26,50,74,0.712,0.2635106228370651,"(100, 'mixed', 10, 1, 5, 1)",33
1698,26,50,74,0.712,0.2635106228370651,"(100, 'mixed', 10, 1, 5, 1)",33
1699,26,50,74,0.712,0.2635106228370651,"(100, 'mixed', 10, 1, 5, 1)",33
1700,20,50,80,0.708,0.2861527415583383,"(100, 'mixed', 10, 1, 5, 1)",33
1701,18,50,82,0.708,0.2758548375619321,"(100, 'mixed', 10, 1, 5, 1)",33
1702,18,50,82,0.708,0.2758548375619321,"(100, 'mixed', 10, 1, 5, 1)",33
1703,18,50,82,0.708,0.2758548375619321,"(100, 'mixed', 10, 1, 5, 1)",33
1704,18,50,82,0.708,0.2758548375619321,"(100, 'mixed', 10, 1, 5, 1)",33
1705,16,50,84,0.708,0.2708925408807173,"(100, 'mixed', 10, 1, 5, 1)",33
1706,14,50,86,0.705,0.3252940862210701,"(100, 'mixed', 10, 1, 5, 1)",33
1707,14,50,86,0.705,0.3252940862210701,"(100, 'mixed', 10, 1, 5, 1)",33
1708,14,50,86,0.705,0.3252940862210701,"(100, 'mixed', 10, 1, 5, 1)",33
1709,14,50,86,0.705,0.3252940862210701,"(100, 'mixed', 10, 1, 5, 1)",33
1710,12,50,88,0.706,0.3308273192798941,"(100, 'mixed', 10, 1, 5, 1)",33
1711,12,50,88,0.706,0.3308273192798941,"(100, 'mixed', 10, 1, 5, 1)",33
1712,10,50,90,0.7070000000000001,0.3321550141379233,"(100, 'mixed', 10, 1, 5, 1)",33
1713,10,50,90,0.7070000000000001,0.3321550141379233,"(100, 'mixed', 10, 1, 5, 1)",33
1714,10,50,90,0.7070000000000001,0.3321550141379233,"(100, 'mixed', 10, 1, 5, 1)",33
1715,10,50,90,0.7070000000000001,0.3321550141379233,"(100, 'mixed', 10, 1, 5, 1)",33
1716,100,50,0,,,"(100, 'mixed', 10, 1, 10, 1)",34
1717,66,50,34,0.925,0.01931865822779076,"(100, 'mixed', 10, 1, 10, 1)",34
1718,56,50,44,0.925,0.059520526353955897,"(100, 'mixed', 10, 1, 10, 1)",34
1719,40,50,60,0.9259999999999999,0.05780774657541488,"(100, 'mixed', 10, 1, 10, 1)",34
1720,36,50,64,0.923,0.0773331322565864,"(100, 'mixed', 10, 1, 10, 1)",34
1721,32,50,68,0.924,0.03197998254792768,"(100, 'mixed', 10, 1, 10, 1)",34
1722,32,50,68,0.924,0.03197998254792768,"(100, 'mixed', 10, 1, 10, 1)",34
1723,28,50,72,0.921,0.17137057361895464,"(100, 'mixed', 10, 1, 10, 1)",34
1724,22,50,78,0.9199999999999999,0.18607608430148156,"(100, 'mixed', 10, 1, 10, 1)",34
1725,22,50,78,0.9199999999999999,0.18607608430148156,"(100, 'mixed', 10, 1, 10, 1)",34
1726,18,50,82,0.922,0.1823385042415666,"(100, 'mixed', 10, 1, 10, 1)",34
1727,16,50,84,0.923,0.18393574420687644,"(100, 'mixed', 10, 1, 10, 1)",34
1728,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1729,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1730,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1731,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1732,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1733,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1734,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1735,14,50,86,0.922,0.18583034295164208,"(100, 'mixed', 10, 1, 10, 1)",34
1736,12,50,88,0.922,0.15044331393962168,"(100, 'mixed', 10, 1, 10, 1)",34
1737,12,50,88,0.922,0.15044331393962168,"(100, 'mixed', 10, 1, 10, 1)",34
1738,10,50,90,0.924,0.1677261620058817,"(100, 'mixed', 10, 1, 10, 1)",34
